,Unnamed: 0,molecule_cheml_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
831,1169,CHEMBL451201,N#Cc1ccc([C@@H](c2coc3ccccc3c2=O)n2ccnc2)cc1,active,327.343,3.4988800000000015,0,4,6.200659450546418
832,1170,CHEMBL224649,O=c1ccc2ccc(Cn3ccnc3)cc2o1,active,226.235,2.0378,0,3,6.167491087293763
833,1171,CHEMBL57513,C(\Cn1ccnc1)=C1\CCCc2sccc21,active,230.33599999999998,3.3645000000000023,0,2,6.167491087293763
834,1172,CHEMBL225178,O=c1cc(OCCn2ccnc2)c2ccccc2o1,active,256.261,2.0685,0,4,6.119186407719209
835,1173,CHEMBL192306,COc1ccc2c(=O)c(-c3ccccc3)c(-n3ccnc3)oc2c1,active,318.33200000000005,3.654300000000002,0,4,6.113509274827518
836,1174,CHEMBL78322,O=c1c2ccccc2oc2c(Br)ccc(Cn3ccnc3)c12,active,355.1910000000001,3.9535000000000027,0,3,6.026872146400302
837,1175,CHEMBL307160,O=c1c2ccccc2oc2c([N+](=O)[O-])ccc(Cn3ccnc3)c12,active,321.292,3.0992000000000015,0,5,6.013228265733755
838,1201,CHEMBL448463,COc1ccc2c(c1)CCC(CC1C=NC=N1)=C2C,inactive,254.33299999999997,3.2863000000000016,0,3,4.769551078621726
839,1202,CHEMBL190099,COc1ccc2c(=O)c(-c3ccccc3)c(-n3cncn3)oc2c1,inactive,319.32000000000005,3.0493000000000006,0,5,4.7447274948966935
840,1203,CHEMBL387518,O=C1c2ccccc2-c2nnc(Cn3ccnc3)cc21,inactive,262.272,1.9327999999999999,0,4,4.575118363368933
841,1204,CHEMBL190208,COc1ccc2c(=O)c(-c3ccccc3)c(Sc3nnc[nH]3)oc2c1,inactive,351.38700000000006,3.7379000000000016,1,6,4.301029995663981
842,1205,CHEMBL191488,COc1ccc2c(=O)c(-c3ccccc3)c(Sc3ncc[nH]3)oc2c1,inactive,350.39900000000006,4.342900000000002,1,5,4.301029995663981
843,1206,CHEMBL362906,COc1ccc2c(=O)c(-c3ccccc3)c(SCc3ccccn3)oc2c1,inactive,375.4490000000001,5.1559000000000035,0,5,4.0
844,1207,CHEMBL522733,COc1ccc(C(c2cc3c(cc2O)OCO3)n2ccnc2)cc1,active,324.33599999999996,2.963700000000001,1,5,7.259637310505756
845,1208,CHEMBL482693,Cc1cc(=O)[nH]c2c3c(ccc12)OCO3,inactive,203.19699999999997,1.5652199999999996,1,3,4.0066078625509975
846,1209,CHEMBL450666,Cc1cc(=O)n(C)c2c1C(=O)C=CC2=O,inactive,203.197,0.62892,0,3,4.007004901568658
847,1210,CHEMBL476126,COc1cc(OC)c2[nH]c(=O)cc(C)c2c1,inactive,219.23999999999998,1.8537199999999998,1,3,4.039576792922171
848,1211,CHEMBL424414,Cc1cc(=O)[nH]c2ccccc12,inactive,159.188,1.83652,1,1,3.9006647223140423
849,1212,CHEMBL60376,Cc1cc(=O)n(C)c2ccccc12,inactive,173.215,1.84692,0,1,3.9370421659154897
850,1213,CHEMBL453417,COc1cccc2c(C)cc(=O)[nH]c12,inactive,189.214,1.8451199999999996,1,2,3.975514332300833
851,1214,CHEMBL503538,COc1ccc2c(C)cc(=O)[nH]c2c1OC,inactive,219.23999999999998,1.8537199999999998,1,3,4.501689446210399
852,1215,CHEMBL493174,COc1ccc(OC)c2c(C)cc(=O)[nH]c12,inactive,219.23999999999998,1.8537199999999998,1,3,4.5718652059712115
853,1216,CHEMBL454226,COc1cc2c(C)cc(=O)[nH]c2c(OC)c1OC,inactive,249.26599999999996,1.86232,1,4,4.733533104559759
854,1217,CHEMBL493181,COc1cc(OC)c2[nH]c(=O)cc(C)c2c1OC,inactive,249.26599999999996,1.8623199999999998,1,4,4.8297382846050425
855,1224,CHEMBL490867,COc1ccc(OC)c2c1c(C)cc(=O)n2C,active,233.26699999999997,1.8641199999999998,0,3,6.017728766960431
856,1225,CHEMBL493173,COc1cc(OC)c2c(c1)c(C)cc(=O)n2C,active,233.267,1.8641199999999998,0,3,6.017728766960431
857,1226,CHEMBL455593,COc1c(OC)c(OC)c2c(c(C)cc(=O)n2C)c1OC,active,293.319,1.8813199999999999,0,5,6.119186407719209
858,1227,CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,active,232.28299999999996,1.3532,2,3,6.568636235841013
859,1228,CHEMBL449065,COc1cc(OC)c2c(c(C)cc(=O)n2C)c1OC,active,263.293,1.87272,0,4,7.0
860,1229,CHEMBL494713,COc1ccc(Cc2cc3cc(OC)ccc3cc2-c2cccnc2)cc1,active,355.437,5.509800000000005,0,3,7.42021640338319
861,1230,CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,223.279,2.680480000000001,0,2,7.522878745280337
862,1233,CHEMBL323197,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,inactive,410.46600000000024,5.089000000000003,3,6,4.684029654543083
863,1234,CHEMBL454580,CC(C)=CCc1c(O)cc2oc3c(CC=C(C)C)c(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O,inactive,464.5580000000003,6.294700000000007,4,6,4.600326278518962
864,1236,CHEMBL389924,CC(C)=CCc1cc(C2CC(=O)c3ccc(O)cc3O2)ccc1O,active,324.37600000000003,4.313000000000004,2,4,6.221848749616356
865,1237,CHEMBL389924,CC(C)=CCc1cc(C2CC(=O)c3ccc(O)cc3O2)ccc1O,inactive,324.37600000000003,4.313000000000004,2,4,4.207608310501746
866,1238,CHEMBL389924,CC(C)=CCc1cc(C2CC(=O)c3ccc(O)cc3O2)ccc1O,inactive,324.37600000000003,4.313000000000004,2,4,4.387746093903563
867,1241,CHEMBL252642,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21,active,256.257,2.8043000000000013,2,4,6.468521082957745
868,1242,CHEMBL253570,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O)c(O)cc(O)c12,inactive,318.237,1.6936000000000002,6,8,4.958607314841775
869,1243,CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,318.237,1.6935999999999998,6,8,5.0
870,1244,CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,active,270.24,2.576800000000001,3,5,6.0
871,1246,CHEMBL518586,Clc1ccc(CC(Cc2ccccc2)n2ccnc2)s1,active,302.83000000000004,4.624500000000003,0,2,6.060480747381382
872,1250,CHEMBL517347,Clc1ccc(CN(Cc2ccc(Cl)s2)n2ccnc2)c(Cl)c1,active,372.7080000000001,5.2432000000000025,0,3,6.494850021680094
873,1253,CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,223.279,2.680480000000001,0,2,7.301029995663981
874,1256,CHEMBL478023,Clc1ccc(CN(CC/C=C/c2ccccc2)n2cncn2)c(Cl)c1,inactive,373.28700000000003,4.8266000000000036,0,3,4.761953896871205
875,1257,CHEMBL491010,C(=C/c1ccccc1)\CCN(Cc1cccc2ccccc12)n1cncn1,inactive,354.457,4.6730000000000045,0,3,4.884722408604099
876,1258,CHEMBL489360,Fc1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)c(F)c1,active,374.4340000000001,5.854800000000005,0,1,6.585026652029182
877,1261,CHEMBL521600,COc1ccccc1CC(Cc1ccc(-c2ccccc2)cc1)n1ccnc1,active,368.48,5.585200000000006,0,2,6.292429823902063
878,1262,CHEMBL523813,Fc1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,active,356.4440000000001,5.715700000000006,0,1,6.958607314841775
879,1267,CHEMBL491222,c1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,active,338.45400000000006,5.576600000000005,0,1,6.022276394711152
880,1268,CHEMBL491023,CC(C)(C)c1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,active,394.562,6.874100000000007,0,1,6.0
881,1269,CHEMBL523973,CC(C)(C)c1ccc(CN(Cc2cccs2)n2ccnc2)cc1,active,325.481,4.580500000000004,0,3,6.236572006437063
882,1271,CHEMBL491824,Fc1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)c(F)c1,active,375.4220000000001,5.166700000000004,0,2,6.455931955649724
883,1275,CHEMBL491213,Fc1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,active,357.4320000000001,5.027600000000005,0,2,6.721246399047171
884,1278,CHEMBL489986,Fc1ccccc1CN(Cc1ccc(-c2ccccc2)cc1)n1ccnc1,active,357.432,5.027600000000005,0,2,6.337242168318426
885,1279,CHEMBL521591,Clc1ccccc1CN(Cc1ccc(-c2ccccc2)cc1)n1ccnc1,active,373.887,5.5419000000000045,0,2,6.522878745280337
886,1284,CHEMBL8659,CCCCCCCC/C=C\CCCCCCCC(=O)O,inactive,282.4679999999999,6.1085000000000065,1,1,4.485452247339714
887,1285,CHEMBL367149,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,inactive,328.4960000000001,6.548900000000006,1,1,4.478861916295964
888,1286,CHEMBL496634,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O,inactive,330.5120000000001,6.772900000000006,1,1,4.774690718274137
889,1287,CHEMBL460026,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,inactive,302.458,5.9927000000000055,1,1,4.274088367704952
890,1288,CHEMBL15594,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,inactive,304.47400000000005,6.216700000000006,1,1,4.549750891680639
891,1289,CHEMBL8739,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,inactive,278.4359999999999,5.660500000000005,1,1,4.354577730650908
892,1290,CHEMBL267476,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,inactive,280.4519999999999,5.884500000000005,1,1,4.318758762624412
893,1291,CHEMBL469260,N#Cc1ccc(C(c2ccc3cc[nH]c3c2)n2ccnc2)cc1,active,298.349,3.8737800000000018,1,2,7.939302159646388
894,1292,CHEMBL1399,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,active,293.374,2.9287600000000014,0,4,8.0
895,1293,CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active,285.31,2.65916,0,4,7.939302159646388
896,1294,CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,232.28299999999996,1.3532,2,3,4.5265130299354315
897,1295,CHEMBL468419,Cl.N#Cc1ccc(C2CCCc3cncn32)cc1,active,259.73999999999995,3.1022800000000013,0,2,7.522878745280337
898,1297,CHEMBL468410,N#Cc1ccc(C(c2cccc3[nH]ccc23)n2ccnc2)cc1,active,298.349,3.8737800000000018,1,2,7.728158393463501
899,1298,CHEMBL512994,N#Cc1ccc(C(c2ccc3cc[nH]c3c2)n2cncn2)cc1,active,299.337,3.2687800000000005,1,3,7.027797161620936
900,1299,CHEMBL205177,N#Cc1ccc(C(c2ccc3[nH]ccc3c2)n2ccnc2)cc1,active,298.349,3.8737800000000018,1,2,7.714442690992226
901,1300,CHEMBL480321,N#Cc1ccc([C@@H](c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active,434.275,2.1322799999999997,1,6,7.844663962534938
902,1302,CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active,285.31,2.65916,0,4,9.050609993355087
903,1303,CHEMBL479559,N#Cc1ccc([C@H](c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active,434.275,2.1322799999999997,1,6,8.494850021680094
904,1304,CHEMBL518761,N#Cc1ccc(C(c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active,434.275,2.1322799999999997,1,6,8.522878745280337
905,1305,CHEMBL479551,N#Cc1ccc(C(c2ccc(OS(N)(=O)=O)c(Cl)c2)n2cncn2)cc1,active,389.824,2.0231799999999995,1,6,7.920818753952375
906,1306,CHEMBL479366,N#Cc1ccc(C(c2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1,active,355.37899999999996,1.3697799999999998,1,6,7.886056647693163
907,1307,CHEMBL479928,NS(=O)(=O)Oc1ccc(C(c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1Br,active,583.2400000000001,1.6054,2,8,7.366531544420414
908,1308,CHEMBL479737,NS(=O)(=O)Oc1cccc(C(c2cccc(OS(N)(=O)=O)c2)n2cncn2)c1,active,425.4480000000001,0.08039999999999986,2,8,7.00436480540245
909,1309,CHEMBL286738,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,active,309.34300000000013,1.6441999999999999,1,5,6.522878745280337
910,1310,CHEMBL500976,N#Cc1ccc([C@@H](c2ccc(O)c(Br)c2)n2cncn2)cc1,active,355.195,3.255580000000002,1,4,8.468521082957745
911,1311,CHEMBL453736,N#Cc1ccc([C@H](c2ccc(O)c(Br)c2)n2cncn2)cc1,active,355.195,3.255580000000002,1,4,9.221848749616356
912,1312,CHEMBL481091,N#Cc1ccc(C(c2ccc(O)c(Br)c2)n2cncn2)cc1,active,355.195,3.255580000000002,1,4,8.744727494896694
913,1313,CHEMBL479385,N#Cc1ccc(C(c2ccc(O)c(Cl)c2)n2cncn2)cc1,active,310.74399999999997,3.146480000000002,1,4,8.259637310505756
914,1314,CHEMBL519937,N#Cc1ccc(C(c2ccc(O)cc2)n2cncn2)cc1,active,276.299,2.49308,1,4,8.142667503568731
915,1315,CHEMBL480516,COc1cc(C(c2ccc(O)c(OC)c2)n2cncn2)ccc1O,active,327.34000000000003,2.3442000000000003,2,6,6.667561540084395
916,1316,CHEMBL480515,COc1ccc(C(c2ccc(OC)c(O)c2)n2cncn2)cc1O,active,327.34000000000003,2.3442000000000003,2,6,6.772113295386326
917,1317,CHEMBL480451,Oc1ccc(C(c2ccc(O)c(Br)c2)n2cncn2)cc1Br,active,425.08000000000004,3.852000000000001,2,4,8.0
918,1318,CHEMBL480514,Oc1ccc(C(c2ccc(O)cc2)n2cncn2)cc1,active,267.288,2.326999999999999,2,4,6.749579997691106
919,1320,CHEMBL481092,Cl.N#Cc1ccc([C@@H]2CCCc3cncn32)cc1,active,259.73999999999995,3.1022800000000013,0,2,8.494850021680094
920,1321,CHEMBL100749,Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21,active,324.77500000000003,2.8509,0,4,8.586700235918748
921,1322,CHEMBL224060,Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21,active,324.77500000000003,2.8509,0,4,7.354577730650908
922,1323,CHEMBL519436,Cn1nnc2ccc([C@@H](c3ccc(Cl)cc3)n3cncn3)cc21,active,324.77500000000003,2.8509,0,4,8.860120913598763
923,1324,CHEMBL480718,Cl.N#Cc1ccc([C@H]2CCCc3cncn32)cc1,active,259.73999999999995,3.1022800000000013,0,2,6.167491087293763
924,1326,CHEMBL362968,COc1ccc2cc(-c3cccnc3)ccc2c1,active,235.28600000000003,3.910400000000002,0,2,6.221848749616356
925,1327,CHEMBL196796,N#Cc1ccc2cc(-c3cccnc3)ccc2c1,inactive,230.27,3.773480000000002,0,2,4.443697499232712
926,1328,CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,223.279,2.680480000000001,0,2,7.522878745280337
927,1329,CHEMBL13784,O=[N+]([O-])c1ccc(Cn2ccnc2)cc1,active,203.20100000000002,1.8396,0,3,6.886056647693163
928,1330,CHEMBL377770,Fc1ccc(Cn2ccnc2)cc1,active,176.19400000000002,2.0705,0,1,6.055517327849832
929,1331,CHEMBL441367,Clc1ccc(Cn2ccnc2)cc1,active,192.64900000000003,2.5847999999999995,0,1,7.154901959985743
930,1333,CHEMBL212741,Cc1ccc(Cn2ccnc2)cc1,inactive,172.23100000000002,2.23982,0,1,4.610833915635467
931,1334,CHEMBL76904,N#CC(C#N)=Cc1ccc(O)c(O)c1,inactive,186.17,1.52836,2,4,4.151195298948196
932,1335,CHEMBL441367,Clc1ccc(Cn2ccnc2)cc1,active,192.64900000000003,2.5847999999999995,0,1,7.154901959985743
933,1336,CHEMBL586557,Cc1cc(O)c2c(c1-c1ccc3c(c1O)C(=O)C[C@](C)([C@@H]1OC(=O)C[C@@H]1C)O3)O[C@](C)([C@@H]1OC(=O)C[C@H]1O)CC2=O,inactive,566.5590000000003,3.149020000000001,3,11,4.61261017366127
934,1337,CHEMBL576579,Cc1cc2c(c(O)c1-c1ccc3c(c1O)C(=O)C[C@](C)([C@@H]1OC(=O)C[C@@H]1C)O3)C(=O)C[C@@](C)([C@@H]1OC(=O)C[C@H]1O)O2,inactive,566.5590000000004,3.1490200000000015,3,11,4.782516055786093
935,1338,CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,active,531.4399999999999,4.205800000000003,0,6,6.096910013008056
936,1340,CHEMBL572637,Cc1nc2c(cc1C#N)C(Nc1ccc(Cl)cc1)Oc1ccc([N+](=O)[O-])cc1-2,active,392.8020000000002,4.993400000000003,1,6,6.168770306132936
937,1341,CHEMBL583989,CC/C(=C1\C=CC(=O)S1)C(CC)c1ccc(OC(C)=O)cc1,inactive,316.422,4.599200000000004,0,4,4.809668301829708
938,1342,CHEMBL582837,CC1C(O)CC23COC(=O)C2=CCCC3C1(C)CCC1=CC(=O)OC1,inactive,346.4230000000001,2.5364000000000004,1,5,3.899629454882437
939,1343,CHEMBL583310,CCCC(=O)Oc1cc(OC(=O)CCC)c2c(C)cc(=O)oc2c1,inactive,332.35200000000003,3.5124200000000023,0,6,3.75448733218585
940,1344,CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,232.28299999999996,1.3532,2,3,5.0
941,1345,CHEMBL132530,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,302.41400000000004,3.973100000000003,1,3,7.036212172654444
942,1346,CHEMBL583076,CC1C2=CC(=O)CCC2(C)C2CCC3(C)C(=O)CCC3C12,active,286.41499999999996,3.9433000000000034,0,2,6.562249437179612
943,1347,CHEMBL604716,CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(OS(N)(=O)=O)c(Cl)c2)c1,active,431.9050000000002,3.030280000000001,1,6,9.522878745280337
944,1348,CHEMBL599239,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(Cl)c(OS(N)(=O)=O)c1,active,389.8240000000001,2.1007800000000003,1,6,9.455931955649724
945,1349,CHEMBL596779,CN(C)S(=O)(=O)Oc1ccc(-c2cc(Cn3cncn3)ccc2C#N)cc1,active,383.43300000000005,2.0502800000000003,0,6,9.301029995663981
946,1350,CHEMBL592131,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(OS(N)(=O)=O)c(Cl)c1,active,389.82400000000007,2.10078,1,6,9.301029995663981
947,1351,CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active,285.31,2.65916,0,4,9.050609993355087
948,1352,CHEMBL1399,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,active,293.374,2.9287600000000014,0,4,8.823908740944319
949,1353,CHEMBL598212,N#Cc1ccc(Cn2cncn2)c(-c2ccc(OS(N)(=O)=O)c(Cl)c2)c1,active,389.82400000000007,2.1007800000000003,1,6,8.721246399047171
950,1354,CHEMBL598199,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(OS(N)(=O)=O)cc1,active,355.3790000000001,1.4473799999999999,1,6,8.698970004336019
951,1355,CHEMBL599238,CN(C)S(=O)(=O)Oc1ccc(-c2cc(Cn3cncn3)ccc2C#N)cc1Cl,active,417.87800000000004,2.703680000000001,0,6,8.619788758288394
952,1356,CHEMBL597403,CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(OS(N)(=O)=O)cc2)c1,active,397.46000000000015,2.3768800000000008,1,6,7.756961951313706
953,1357,CHEMBL598009,NS(=O)(=O)Oc1ccc(-c2cccc(Cn3cncn3)c2)cc1Cl,active,364.8140000000001,2.2291,1,5,7.154901959985743
954,1358,CHEMBL598628,N#Cc1cc(Cn2cncn2)cc(-c2ccc(OS(N)(=O)=O)c(Cl)c2)c1,active,389.82400000000007,2.1007800000000003,1,6,7.096910013008056
955,1359,CHEMBL599442,N#Cc1ccc(-c2ccc(OS(N)(=O)=O)c(Cl)c2)cc1Cn1cncn1,active,389.82400000000007,2.1007799999999994,1,6,6.835647144215563
956,1360,CHEMBL592376,N#Cc1ccc(-c2ccc(OS(N)(=O)=O)cc2)cc1Cn1cncn1,active,355.3790000000001,1.4473799999999997,1,6,6.7544873321858505
957,1361,CHEMBL598629,NS(=O)(=O)Oc1ccc(-c2cccc(Cn3cncn3)c2)cc1,active,330.369,1.5756999999999999,1,5,6.560667306169737
958,1362,CHEMBL598627,N#Cc1cc(Cn2cncn2)cc(-c2ccc(OS(N)(=O)=O)cc2)c1,active,355.3790000000001,1.44738,1,6,6.552841968657781
959,1363,CHEMBL609618,N#Cc1cc(Cn2cncn2)ccc1-c1ccc(OS(N)(=O)=O)cc1,active,355.3790000000001,1.4473799999999999,1,6,6.546681659952962
960,1364,CHEMBL286738,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,active,309.34300000000013,1.6441999999999999,1,5,6.522878745280337
961,1365,CHEMBL598211,N#Cc1cc(Cn2cncn2)ccc1-c1ccc(OS(N)(=O)=O)c(Cl)c1,active,389.82400000000007,2.10078,1,6,6.243363891754152
962,1366,CHEMBL592852,N#Cc1ccc(Cn2cncn2)cc1-c1ccccc1,active,260.3,2.8650800000000007,0,3,9.698970004336019
963,1367,CHEMBL597606,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(O)cc1,active,276.299,2.5706800000000003,1,4,9.698970004336019
964,1368,CHEMBL597808,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(O)c(Cl)c1,active,310.744,3.2240800000000016,1,4,9.823908740944319
965,1369,CHEMBL599864,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(Cl)c(O)c1,active,310.744,3.2240800000000016,1,4,9.657577319177793
966,1370,CHEMBL589247,N#Cc1ccc(-c2cccc(O)c2)cc1Cn1cncn1,active,276.299,2.5706800000000003,1,4,7.841637507904751
967,1371,CHEMBL609332,N#Cc1ccc(-c2ccc(O)c(Cl)c2)cc1Cn1cncn1,active,310.74399999999997,3.2240800000000016,1,4,7.130768280269024
968,1372,CHEMBL599455,N#Cc1cc(Cn2cncn2)cc(-c2ccccc2)c1,active,260.3,2.8650800000000007,0,3,7.533132379645891
969,1373,CHEMBL599456,N#Cc1cc(Cn2cncn2)cc(-c2ccc(F)cc2)c1,active,278.29,3.0041800000000016,0,3,7.721246399047171
970,1374,CHEMBL609333,N#Cc1ccc(-c2cc(C#N)cc(Cn3cncn3)c2)cc1,active,285.31,2.7367600000000003,0,4,7.2839966563652006
971,1375,CHEMBL601840,N#Cc1cc(Cn2cncn2)cc(-c2ccc(O)cc2)c1,active,276.29900000000004,2.5706800000000003,1,4,6.950781977329818
972,1376,CHEMBL598846,N#Cc1cc(Cn2cncn2)cc(-c2ccc(O)c(Cl)c2)c1,active,310.744,3.2240800000000016,1,4,7.619788758288394
973,1377,CHEMBL598847,c1ccc(-c2cccc(Cn3cncn3)c2)cc1,active,235.29,2.9934000000000003,0,2,6.6777807052660805
974,1378,CHEMBL608153,N#Cc1cc(Cn2cncn2)ccc1-c1ccccc1,active,260.3,2.8650800000000007,0,3,8.337242168318426
975,1379,CHEMBL607855,N#Cc1cc(Cn2cncn2)ccc1-c1ccc(O)cc1,active,276.29900000000004,2.5706800000000003,1,4,6.036212172654444
976,1380,CHEMBL598020,N#Cc1cc(Cn2cncn2)ccc1-c1ccc(O)c(Cl)c1,active,310.744,3.2240800000000016,1,4,6.42021640338319
977,1381,CHEMBL589738,N#Cc1ccc(Cn2cncn2)c(-c2ccccc2)c1,active,260.3,2.8650800000000007,0,3,8.769551078621726
978,1382,CHEMBL598223,N#Cc1ccc(Cn2cncn2)c(-c2ccc(O)c(Cl)c2)c1,active,310.744,3.2240800000000016,1,4,9.096910013008056
979,1383,CHEMBL598224,CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccccc2)c1,active,302.38100000000003,3.7945800000000025,0,3,9.301029995663981
980,1384,CHEMBL605418,CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(O)cc2)c1,active,318.38000000000005,3.500180000000002,1,4,8.221848749616356
981,1385,CHEMBL597416,CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(O)c(Cl)c2)c1,active,352.82500000000005,4.153580000000003,1,4,10.0
982,1386,CHEMBL589974,N#Cc1ccc(Cn2cncn2)cc1-c1cccc(Cl)c1,active,294.745,3.518480000000002,0,3,9.657577319177793
983,1387,CHEMBL1088570,O=C(OC[C@@H](O)[C@@H](O)COC(=O)/C(Cc1ccc(O)cc1)=N\O)/C(Cc1ccc(O)cc1)=N\O,inactive,476.4380000000001,0.35159999999999875,6,12,4.0
984,1388,CHEMBL224060,Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21,active,324.77500000000003,2.8509,0,4,8.860120913598763
985,1389,CHEMBL516643,O=c1c(C(c2ccc([N+](=O)[O-])cc2)n2ccnc2)coc2ccccc12,active,347.3300000000001,3.535400000000002,0,5,8.638272163982407
986,1390,CHEMBL29482,N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnc2)cc1,active,284.322,3.2641600000000013,0,3,8.522878745280337
987,1391,CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,223.279,2.680480000000001,0,2,8.301029995663981
988,1392,CHEMBL1097041,Cn1c(=O)sc2cc(C(c3ccccc3)n3ccnc3)ccc21,active,321.4050000000001,3.4342000000000024,0,3,7.886056647693163
989,1393,CHEMBL1399,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,active,293.374,2.9287600000000014,0,4,7.823908740944319
990,1394,CHEMBL1097042,O=c1cc(-c2ccccc2)oc2c1ccc1cccc(O)c12,active,288.302,4.318800000000003,1,3,7.698970004336019
991,1395,CHEMBL1097043,CCn1c(C)c(C(c2ccc(F)cc2)n2ccnc2)c2ccccc21,active,333.4100000000001,4.9429200000000035,0,1,7.494850021680094
992,1396,CHEMBL1095413,O=C1/C(=C\c2cccnc2)C(c2ccc(OC(F)(F)F)cc2)n2cccc21,active,370.33000000000004,4.6510000000000025,0,3,7.3979400086720375
993,1397,CHEMBL294361,COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,active,251.32899999999998,3.5336000000000016,0,2,7.214670164989233
994,1398,CHEMBL1094426,Fc1ccc(-n2cc(Cn3ccnc3)c3ccccc32)cc1,active,291.32900000000006,4.014400000000003,0,1,7.1438755557577
995,1399,CHEMBL223874,c1ccc(C2(n3ccnc3)c3ccccc3-c3ccccc32)cc1,active,308.38400000000007,4.703700000000004,0,1,7.130768280269024
996,1400,CHEMBL1094427,O=c1c(-c2ccccc2)c(SCc2ccncc2)oc2cc(OCc3ccc(-c4ccccc4)cc3)ccc12,active,527.6450000000002,8.393300000000002,0,5,7.070581074285707
997,1401,CHEMBL1094428,CCn1cc(C(c2ccccc2)n2ccnc2)c2cc(Br)ccc21,active,380.28900000000004,5.257900000000004,0,1,6.991399828238082
998,1402,CHEMBL1098737,O=C1/C(=C\c2cccnc2)C(c2ccc(Cl)cc2)Cn2cccc21,active,334.8060000000001,4.600200000000004,0,2,6.958607314841775
